stock_ID,date,shrout_adj_factor,price,return_incl_divs,shrout,return_ex_divs,market_return,MktRF,SMB,HML,RF,MOM
10001,31mar1993,,14.25,.011052632,1075,0,.0251157,.023,.0025,.0127,.0025,.0374
10001,30apr1993,,15.25,.070175439,1075,.070175439,-.02540042,-.0305,-.0068,.0264,.0024,.0034
10001,28may1993,,15.125,-.008196721,1075,-.008196721,.02959811,.0288,.0196,-.0342,.0022,.0029
10001,30jun1993,,16.5,.102479339,1090,.090909094,.00544002,.0031,-.003,.0262,.0025,.0459
10001,30jul1993,,16.375,-.007575758,1090,-.007575758,-.00079493,-.0034,.0095,.0326,.0024,.0324
10001,31aug1993,,15.875,-.030534351,1090,-.030534351,.03947853,.0372,.0032,-.0044,.0025,.0258
10001,30sep1993,,16.75,.066141732,1091,.05511811,.00064068,-.0012,.0312,-.0048,.0026,.034
10001,29oct1993,,17.25,.029850746,1091,.029850746,.01806427,.0141,.0144,-.0156,.0022,-.0267
10001,30nov1993,,17,-.014492754,1091,-.014492754,-.01760636,-.0189,-.0143,-.0026,.0025,-.0471
10001,31dec1993,,18.375,.091176473,1091,.080882356,.01951273,.0165,.0122,.0058,.0023,.0229
10001,31jan1994,,17.5,-.047619049,1091,-.047619049,.03146612,.0287,.0013,.0209,.0025,.0001
10001,28feb1994,,17.5,0,1091,0,-.02422384,-.0256,.0272,-.0141,.0021,-.0026
10001,31mar1994,,17.25,-.004285715,1091,-.014285714,-.04579477,-.0478,-.0097,.0133,.0027,-.0132
10001,29apr1994,,14.75,-.144927531,1091,-.144927531,.00947768,.0068,-.0092,.0168,.0027,.0041
10001,31may1994,,15.75,.06779661,1091,.06779661,.00936021,.0058,-.0202,.0017,.0031,-.0216
10001,30jun1994,,8.625,.107301585,2191,.095238097,-.02790869,-.0303,-.0048,.0168,.0031,-.0083
10001,30jun1994,1,8.625,.107301585,2191,.095238097,-.02790869,-.0303,-.0048,.0168,.0031,-.0083
10001,29jul1994,,9.25,.072463766,2191,.072463766,.03063324,.0282,-.0177,.0097,.0028,.0019
10001,31aug1994,,9,-.027027028,2191,-.027027028,.04259737,.0401,.0144,-.0345,.0037,.0154
10001,30sep1994,,9.25,.038333334,2211,.027777778,-.01836315,-.0231,.0267,-.0181,.0037,.0131
10001,31oct1994,,8.75,-.054054055,2211,-.054054055,.01451999,.0134,-.022,-.0236,.0038,.0145
10001,30nov1994,,8.375,-.042857144,2211,-.042857144,-.03721879,-.0404,-.0017,-.0005,.0037,-.0019
10001,30dec1994,,8,-.033432838,2224,-.044776119,.01260929,.0086,.0005,.0027,.0044,.035
10001,31jan1995,,7.75,-.03125,2224,-.03125,.02039867,.018,-.0295,.0164,.0042,-.0183
10001,28feb1995,,7.546875,-.026209677,2224,-.026209677,.03961472,.0363,-.0033,.0038,.004,-.0034
10001,31mar1995,,7.5,.006376811,2244,-.00621118,.02704092,.0218,-.0038,-.0205,.0046,.0036
10001,28apr1995,,7.5,0,2244,0,.02504808,.0211,-.0042,.017,.0044,.0182
10001,31may1995,,7.875,.050000001,2244,.050000001,.03400705,.029,-.0225,.0192,.0054,-.0044
10001,30jun1995,,8.25,.06031746,2254,.047619049,.03117293,.0272,.0306,-.0299,.0047,.0289
10001,31jul1995,,8.25,0,2254,0,.04078258,.0372,.0223,-.0224,.0045,.0255
10001,31aug1995,,8,-.030303031,2254,-.030303031,.00930454,.0055,.0183,.0193,.0047,.0009
10001,29sep1995,,8.25,.043749999,2280,.03125,.03636223,.0335,-.0207,-.0095,.0043,.0272
10001,31oct1995,,8,-.030303031,2280,-.030303031,-.01131678,-.0152,-.0395,-.0009,.0047,.0414
10001,30nov1995,,8.75,.09375,2280,.09375,.04270792,.0395,-.0083,.0034,.0042,-.0062
10001,29dec1995,,9.375,.082857139,2281,.071428575,.01519028,.0103,.0037,.0141,.0049,.0257
10001,31jan1996,,9.125,-.026666667,2281,-.026666667,.02814397,.0226,-.0248,.004,.0043,.0056
10001,29feb1996,,9.25,.01369863,2281,.01369863,.01631002,.0133,.0206,-.0233,.0039,.0058
10001,29mar1996,,9.484375,.036148649,2309,.025337838,.01092697,.0073,.0131,.0127,.0039,-.0189
10001,30apr1996,,8.8125,-.070840195,2309,-.070840195,.02551078,.0206,.0487,-.0402,.0046,-.0092
10001,31may1996,,8.625,-.021276595,2309,-.021276595,.0268002,.0236,.0316,-.014,.0042,.0159
10001,28jun1996,,8,-.060289856,2321,-.072463766,-.00829795,-.0114,-.0364,.0192,.004,.01
10001,31jul1996,,8.1875,.0234375,2321,.0234375,-.0538185,-.0597,-.0358,.0437,.0045,-.0012
10001,30aug1996,,8.5,.038167939,2321,.038167939,.03246336,.0276,.0229,-.006,.0041,0
10001,30sep1996,,8.75,.041764706,2346,.029411765,.05303457,.0502,-.008,-.0377,.0044,.0271
10001,31oct1996,,8.5,-.028571429,2346,-.028571429,.01373917,.0086,-.0411,.048,.0042,.039
10001,29nov1996,,8.75,.029411765,2346,.029411765,.06556856,.0625,-.0359,.0016,.0041,-.0224
10001,31dec1996,,8.125,-.059428573,2357,-.071428575,-.01138822,-.017,.0308,.0101,.0046,.0057
10001,31jan1997,,8.625,.061538462,2357,.061538462,.05347287,.0499,-.0152,-.0233,.0045,.0195
10001,28feb1997,,8.625,0,2357,0,-.00112238,-.0049,-.026,.0468,.0039,-.0203
10001,31mar1997,,8.625,.012173912,2357,0,-.04486756,-.0503,-.0033,.0386,.0043,.0094
10001,30apr1997,,8.625,0,2357,0,.04237316,.0404,-.052,-.0103,.0043,.049
10001,30may1997,,8.625,0,2357,0,.07162357,.0674,.0483,-.0437,.0049,-.0517
10001,30jun1997,,8.25,-.030724637,2357,-.043478262,.04409472,.041,.0149,.0075,.0037,.0262
10001,31jul1997,,8.625,.045454547,2357,.045454547,.0765142,.0733,-.0251,-.0013,.0043,.0383
10001,29aug1997,,8.75,.014492754,2357,.014492754,-.03629041,-.0415,.0734,.0136,.0041,-.0251
10001,30sep1997,,8.875,.026857143,2378,.014285714,.05849854,.0535,.0268,-.0023,.0044,.0145
10001,31oct1997,,8.875,0,2378,0,-.03443615,-.038,-.0079,.0218,.0042,-.004
10001,28nov1997,,8.75,-.014084507,2378,-.014084507,.03040374,.0298,-.0506,.0098,.0039,.0029
10001,31dec1997,,9,.041142859,2395,.028571429,.01781677,.0132,-.024,.038,.0048,.0387
10001,30jan1998,,9,0,2395,0,.00450245,.0015,-.0092,-.0203,.0043,.0008
10001,27feb1998,,8.9375,-.006944444,2395,-.006944444,.07330266,.0703,.0033,-.0088,.0039,-.011
10001,31mar1998,,8.75,-.008671328,2401,-.020979021,.05130106,.0476,-.01,.0125,.0039,.0214
10001,30apr1998,,8.8125,.007142857,2401,.007142857,.010903,.0073,.0048,.0032,.0043,.0078
10001,29may1998,,8.6875,-.014184397,2401,-.014184397,-.02574788,-.0307,-.0354,.0411,.004,.0187
10001,30jun1998,,8.625,.006043166,2403,-.007194245,.03194099,.0318,-.0314,-.022,.0041,.0727
10001,31jul1998,,8.75,.014492754,2403,.014492754,-.02336717,-.0246,-.0492,-.0116,.004,.0369
10001,31aug1998,,8.75,0,2403,0,-.1578391,-.1608,-.0575,.0522,.0043,.019
10001,30sep1998,,9.25,.070285715,2407,.057142857,.06382662,.0615,-.0017,-.0388,.0046,-.0071
10001,30oct1998,,9.25,0,2407,0,.07439252,.0713,-.0319,-.0275,.0032,-.0536
10001,30nov1998,,9.4375,.020270269,2407,.020270269,.06202361,.061,.0114,-.0344,.0031,.0117
10001,31dec1998,,9.625,.032052979,2421,.019867551,.0630511,.0616,-.003,-.047,.0038,.0904
10001,29jan1999,,9.625,0,2421,0,.03845571,.035,.0086,-.0556,.0035,.0302
10001,26feb1999,,8.75,-.090909094,2421,-.090909094,-.0380851,-.0408,-.0554,.0156,.0035,-.0013
10001,31mar1999,,8.75,.013142858,2421,0,.03793177,.0345,-.0383,-.029,.0043,-.0135
10001,30apr1999,,8.875,.014285714,2421,.014285714,.04910519,.0433,.0319,.0243,.0037,-.0913
10001,28may1999,,8.6875,-.02112676,2421,-.02112676,-.02070848,-.0246,.0362,.0268,.0034,-.0525
10001,30jun1999,,8.625,.006618705,2450,-.007194245,.05082035,.0477,.0346,-.0419,.004,.0493
10001,30jul1999,,8.8125,.021739131,2450,.021739131,-.03071594,-.0347,.0221,.0054,.0038,.0161
10001,31aug1999,,8.75,-.007092198,2450,-.007092198,-.00998662,-.0138,-.0134,-.0088,.0039,.0301
10001,30sep1999,,8,-.071999997,2450,-.085714288,-.02284595,-.0281,.0318,-.0304,.0039,.0649
10001,29oct1999,,8.6875,.0859375,2450,.0859375,.06214701,.0613,-.0679,-.0318,.0039,.0547
10001,30nov1999,,8.65625,-.003597122,2450,-.003597122,.03682261,.0337,.0776,-.0796,.0036,.0569
10001,31dec1999,,8.5,-.004187726,2450,-.018050542,.08375786,.0772,.07,-.0917,.0044,.1319
10001,31jan2000,,8.125,-.044117648,2450,-.044117648,-.03961168,-.0474,.0437,.0026,.0041,.0188
10001,29feb2000,,8.25,.015384615,2450,.015384615,.03177749,.0245,.2202,-.1261,.0043,.1839
10001,31mar2000,,8,-.015757576,2464,-.030303031,.05349986,.052,-.164,.0765,.0047,-.0684
10001,28apr2000,,8.09375,.01171875,2464,.01171875,-.05952955,-.064,-.077,.0909,.0046,-.0847
10001,31may2000,,7.90625,-.023166023,2464,-.023166023,-.03887089,-.0442,-.0485,.0372,.005,-.0907
10001,30jun2000,,8,.027667984,2475,.011857707,.05159714,.0464,.1369,-.1002,.004,.1652
10001,31jul2000,,7.875,-.015625,2475,-.015625,-.01771247,-.0251,-.0278,.0849,.0048,-.0012
10001,31aug2000,,8.25,.047619049,2475,.047619049,.07500706,.0703,-.0092,-.0123,.005,.0568
10001,29sep2000,,8.75,.075757578,2496,.060606062,-.051145,-.0545,-.0194,.068,.0051,.0215
10001,31oct2000,,9,.028571429,2496,.028571429,-.02449223,-.0276,-.0362,.0481,.0056,-.0469
10001,30nov2000,,9.5625,.0625,2496,.0625,-.1023714,-.1072,-.0314,.1232,.0051,-.025
10001,29dec2000,,9.75,.03267974,2498,.019607844,.02042644,.0119,.0152,.0617,.005,.0684
10001,31jan2001,,9.875,.012820513,2498,.012820513,.03959901,.0313,.071,-.0574,.0054,-.2495
10001,28feb2001,,9.75,-.012658228,2504,-.012658228,-.09909935,-.1005,-.0118,.1388,.0038,.1257
10001,30mar2001,,10,.03846154,2509,.025641026,-.07039001,-.0726,.0055,.0635,.0042,.0838
10001,30apr2001,,9.75,-.025,2509,-.025,.08383068,.0794,.0029,-.0436,.0039,-.0813
10001,31may2001,,10.69999981,.097435877,2509,.097435877,.01045775,.0072,.03,.0277,.0032,.0238
10001,29jun2001,,11.80000019,.114953309,2513,.102803774,-.01755377,-.0194,.0643,-.0227,.0028,.0036
10001,31jul2001,,12.10000038,.025423745,2513,.025423745,-.0182941,-.0213,-.0423,.0564,.003,.055
10001,31aug2001,,12.35000038,.020661157,2513,.020661157,-.05897976,-.0646,.0209,.0343,.0031,.056
10001,28sep2001,,11.94999981,-.021862395,2518,-.032388709,-.09148836,-.0925,-.0659,.0178,.0028,.1157
10001,31oct2001,,11.55000019,-.033472773,2518,-.033472773,.02783338,.0246,.0688,-.0706,.0022,-.0841
10001,30nov2001,,11.5,-.004329021,2544,-.004329021,.07878035,.0754,.0032,.0076,.0017,-.0855
10001,31dec2001,,11.44999981,.006956505,2566,-.004347843,.01784766,.0161,.0513,.0045,.0015,-.0003
10001,31jan2002,,11.30000019,-.013100403,2566,-.013100403,-.01597715,-.0144,.0111,.0346,.0014,.0378
10001,28feb2002,,10.69999981,-.053097378,2569,-.053097378,-.02169541,-.0229,-.0162,.0392,.0013,.0679
10001,28mar2002,,10.39999962,-.01588787,2571,-.028037401,.04468167,.0424,.0432,.0115,.0013,-.0173
10001,30apr2002,,9.949999809,-.043269213,2571,-.043269213,-.04961705,-.052,.0585,.0423,.0015,.0792
10001,31may2002,,10.09749985,.014824125,2571,.014824125,-.01052316,-.0138,-.037,.0251,.0014,.0316
10001,28jun2002,,9.720000267,-.024015803,2574,-.037385449,-.07024947,-.0721,.0354,.0149,.0013,.0617
10001,31jul2002,,8.75,-.099794261,2574,-.099794261,-.08115163,-.0818,-.0519,-.0365,.0015,.0341
10001,30aug2002,,8.899999619,.017142814,2574,.017142814,.00797853,.005,-.0226,.0229,.0014,.0176
10001,30sep2002,,8.75,-.00168535,2576,-.016853891,-.09996486,-.1035,.0271,.0125,.0014,.0912
10001,31oct2002,,8.579999924,-.019428581,2586,-.019428581,.07492313,.0784,-.0296,-.0646,.0014,-.0547
10001,29nov2002,,8.375,-.023892766,2589,-.023892766,.06127117,.0596,.0315,-.0154,.0012,-.163
10001,31dec2002,,7.350999832,-.106149271,2591,-.122268677,-.05331292,-.0576,-.0046,.0387,.0011,.0964
10001,31jan2003,,8.43999958,.148143083,2591,.148143083,-.02339194,-.0257,.0139,-.0084,.001,.0154
10001,28feb2003,,8.739999771,.035545047,2591,.035545047,-.01539027,-.0188,-.0029,-.0144,.0009,.0123
10001,31mar2003,,7.650000095,-.109267697,2593,-.124713928,.01032463,.0109,.0074,-.0159,.001,.0156
10001,30apr2003,,5.170000076,-.324183017,2593,-.324183017,.08276171,.0822,.0108,-.0004,.001,-.0945
10001,30may2003,,8.43999958,.632495046,2594,.632495046,.06347145,.0605,.0483,.0009,.0009,-.1074
10001,30jun2003,,6.010000229,-.287914634,2595,-.287914634,.01633601,.0142,.015,.0073,.001,-.0101
10001,31jul2003,,6.119999886,.01830277,2595,.01830277,.02311222,.0235,.0551,-.0206,.0007,-.0037
10001,29aug2003,,6.650000095,.086601347,2595,.086601347,.02496595,.0234,.027,.0171,.0007,-.0051
10001,30sep2003,,6.900000095,.037593983,2595,.037593983,-.00911215,-.0124,.0058,.0098,.0008,-.0006
10001,31oct2003,,6,-.130434796,2595,-.130434796,.06031851,.0608,.0288,.0179,.0007,.0371
10001,28nov2003,,5.96999979,-.005000035,2595,-.005000035,.01659335,.0135,.0223,.0146,.0007,.0163
10001,31dec2003,,5.949999809,-.003350081,2596,-.003350081,.04548874,.0429,-.0279,.0271,.0008,-.0573
10001,30jan2004,,6.010000229,.010084105,2596,.010084105,.02304868,.0215,.0267,.0155,.0007,.0262
10001,27feb2004,,6.489999771,.079866812,2596,.079866812,.01545771,.014,-.0117,.0045,.0006,-.0111
10001,31mar2004,,7.25,.117103279,2598,.117103279,-.01067403,-.0132,.0184,.0007,.0009,.0019
10001,30apr2004,,7.159999847,-.012413814,2598,-.012413814,-.02423171,-.0183,-.0259,-.0167,.0008,-.0536
10001,28may2004,,6.590000153,-.079608895,2598,-.079608895,.01406777,.0117,-.001,-.0033,.0006,.0161
10001,30jun2004,,6.659999847,.010622108,2599,.010622108,.02157789,.0186,.0232,.0167,.0008,.0207
10001,30jul2004,,7,.051051077,2599,.051051077,-.03766641,-.0406,-.038,.0452,.001,-.0231
10001,31aug2004,,7.03000021,.004285744,2599,.004285744,.00271352,.0008,-.0159,.0113,.0011,-.0149
10001,30sep2004,,6.099999905,-.132290229,2599,-.132290229,.02054651,.016,.0293,.0039,.0011,.0525
10001,29oct2004,,5.760000229,-.055737652,2599,-.055737652,.0178053,.0143,.0044,-.0083,.0011,-.0153
10001,30nov2004,,5.940000057,.031249968,2599,.031249968,.04820735,.0454,.0416,.0194,.0015,.0323
10001,31dec2004,,6.900000095,.161616161,2599,.161616161,.03517737,.0343,.0018,-.0036,.0016,-.0284
10001,31jan2005,,6.619999886,-.04057974,2595,-.04057974,-.02655231,-.0276,-.0163,.0267,.0016,.0313
10001,28feb2005,,6.321000099,-.045166131,2599,-.045166131,.02268078,.0189,-.0066,.0285,.0016,.0319
10001,31mar2005,,7.110000134,.124822028,2625,.124822028,-.01694831,-.0197,-.0139,.0175,.0021,.0055
10001,29apr2005,,6.578999996,-.074683562,2625,-.074683562,-.02518496,-.0261,-.04,-.0046,.0021,-.0086
10001,31may2005,,8.020000458,.219030321,2625,.219030321,.03795425,.0365,.0299,-.0124,.0024,.004
10001,30jun2005,,9.050000191,.128428891,2913,.128428891,.01153281,.0057,.0259,.0282,.0023,.0208
10001,29jul2005,,9.140000343,.009944768,2913,.009944768,.04332458,.0392,.0278,-.0048,.0024,.0001
10001,31aug2005,,9.5,.039387271,2913,.039387271,-.00594583,-.0122,-.0089,.0145,.003,.0225
10001,30sep2005,,11.51000023,.211578965,2913,.211578965,.01060589,.0049,-.0068,.0113,.0029,.0347
10001,31oct2005,,10.09990025,-.119035617,2913,-.122510858,-.02087704,-.0202,-.0103,-.0069,.0027,-.013
10001,30nov2005,,9.5,-.059396651,2914,-.059396651,.04032946,.0361,.0099,-.0179,.0031,.0036
10001,30dec2005,,9.699999809,.021052612,2930,.021052612,.00345553,-.0025,-.0052,.0049,.0032,.0071
10001,31jan2006,,9.489999771,-.01649485,2930,-.021649489,.04003258,.0304,.0532,.0119,.0035,.0279
10001,28feb2006,,9.390000343,-.010537348,2931,-.010537348,-.00163971,-.003,-.0032,-.0082,.0034,-.0178
10001,31mar2006,,10.98999977,.170393974,2932,.170393974,.01905262,.0146,.0355,-.001,.0037,.013
10001,28apr2006,,9.949999809,-.094631478,2932,-.094631478,.01296447,.0073,-.0124,.0307,.0036,.0069
10001,31may2006,,9.765999794,-.010452263,2932,-.018492464,-.03104534,-.0357,-.0306,.0281,.0043,-.0374
10001,30jun2006,,9.020000458,-.076387398,2934,-.076387398,-.00038631,-.0035,-.0054,.0159,.004,.0148
10001,31jul2006,,10.4399004,.157416835,2934,.157416835,-.00188374,-.0078,-.04,.0327,.004,-.0222
10001,31aug2006,,11.63000011,.123573951,2934,.113995314,.02504829,.0203,.0083,-.0176,.0042,-.0347
10001,29sep2006,,11,-.054170258,2947,-.054170258,.01942394,.0184,-.0124,-.0043,.0041,-.0097
10001,31oct2006,,11.07999992,.00727272,2947,.00727272,.03712454,.0323,.0163,.0048,.0041,-.0022
10001,30nov2006,,11.52999973,.051444028,2947,.0406137,.02370459,.0171,.0078,.0048,.0042,-.0102
10001,29dec2006,,11.10000038,-.037293959,2959,-.037293959,.01085619,.0087,-.0089,.0252,.004,.0082
10001,31jan2007,,11.35840034,.023279276,2959,.023279276,.01940357,.014,.0009,-.0002,.0044,.0025
10001,28feb2007,,14.18999958,.261621267,2989,.249295607,-.0139942,-.0196,.0137,.0024,.0038,-.0132
10001,30mar2007,,14.47000027,.019732255,3002,.019732255,.01294615,.0068,-.0026,.0039,.0043,.0251
10001,30apr2007,,14.51000023,.002764337,3002,.002764337,.03982102,.0349,-.021,-.0097,.0044,-.0019
10001,31may2007,,14.98999977,.043418299,3003,.0330806,.03893184,.0324,-.0002,-.0014,.0041,-.0029
10001,29jun2007,,15,.000667127,2859,.000667127,-.01475432,-.0196,.0076,-.0107,.004,.0031
10001,31jul2007,,14.14999962,-.056666691,2859,-.056666691,-.03175827,-.0373,-.0268,-.0299,.004,.0278
10001,31aug2007,,14.53999996,.027561862,2859,.027561862,.01163059,.0092,-.0015,-.0238,.0042,.0009
10001,28sep2007,,13.90999985,-.032324631,2856,-.043328755,.04084856,.0322,-.0246,-.0214,.0032,.0466
10001,31oct2007,,13.35000038,-.040258769,2855,-.040258769,.02583325,.018,.0019,-.0195,.0032,.0489
10001,30nov2007,,14.25,.079400718,2858,.067415699,-.04921968,-.0483,-.028,-.0109,.0034,.0089
10001,31dec2007,,14.14000034,-.0039298,2875,-.007719274,-.00443442,-.0087,.0002,0,.0027,.0654
10001,31jan2008,,14,-.006082061,2875,-.009901014,-.06214675,-.0636,-.0075,.0307,.0021,-.0783
10001,29feb2008,,9.499899864,.021703556,4345,.017846415,-.02166425,-.0309,-.0057,-.0003,.0013,.061
10001,29feb2008,.5,9.499899864,.021703556,4345,.017846415,-.02166425,-.0309,-.0057,-.0003,.0013,.061
10001,31mar2008,,8.965000153,-.052516311,4347,-.056305826,-.01041958,-.0093,.0081,.0028,.0017,.0413
10001,30apr2008,,8.600000381,-.036698245,4347,-.040713862,.05110538,.046,-.0149,-.0008,.0018,-.002
10001,30may2008,,10.89999962,.271627814,4347,.26744175,.02384124,.0186,.0303,-.0038,.0018,.0322
10001,30jun2008,,10.75,-.010091709,4349,-.013761434,-.07843274,-.0844,.0109,-.0106,.0017,.1253
10001,31jul2008,,10.14000034,-.053023223,4349,-.056744155,-.01332833,-.0077,.0359,.0369,.0015,-.0529
10001,29aug2008,,9.899999619,-.019723937,4349,-.02366871,.01056363,.0153,.0373,.0148,.0013,-.0381
10001,30sep2008,,8.5,-.137373701,4349,-.141414106,-.09800672,-.0924,-.0037,.0441,.0015,.0033
10001,31oct2008,,8.300000191,-.018823506,4349,-.02352939,-.1846028,-.1723,-.0227,-.0299,.0008,.0777
10001,28nov2008,,7.179999828,-.130120516,4349,-.134939805,-.08461508,-.0786,-.0364,-.0493,.0003,.0719
10001,31dec2008,,8.260000229,.155988917,4297,.150417894,.02214845,.0174,.0399,-.012,0,-.0503
10001,30jan2009,,8.501999855,.034140389,4297,.029297775,-.0773235,-.0812,-.0098,-.0986,0,-.019
10001,27feb2009,,8.93999958,.056222033,4297,.051517259,-.1002122,-.101,-.0036,-.0691,.0001,.0422
10001,31mar2009,,8.180000305,-.080536835,4300,-.08501111,.08669021,.0895,.0075,.026,.0002,-.1136
10001,30apr2009,,8.5,.044620987,4300,.039119765,.1093588,.1019,.0535,.0542,.0001,-.3472
10001,29may2009,,8.479999542,.002941123,4354,-.002352995,.06778865,.0521,-.0266,.0056,0,-.1246
10001,30jun2009,,8.599900246,.019445838,4301,.014139235,-.00309765,.0043,.0266,-.0244,.0001,.0533
10001,31jul2009,,8.149999619,-.047082014,4301,-.052314632,.08171872,.0772,.025,.0479,.0001,-.0548
10001,31aug2009,,8.539999962,.053374279,4302,.047852807,.03145856,.0333,-.0052,.0757,.0001,-.0888
10001,30sep2009,,8.599900246,.012283406,4303,.007014085,.0452224,.0408,.0248,.0139,.0001,-.0498
10001,30oct2009,,8.880000114,.037802748,4303,.032570131,-.02799315,-.0259,-.0422,-.0437,0,.0268
10001,30nov2009,,8.897999763,.007094555,4361,.002026987,.05709761,.0556,-.0267,.0017,0,.0038
10001,31dec2009,,10.30000019,.162620872,4361,.157563552,.02841892,.0275,.0578,.0073,.0001,.029
10001,29jan2010,,10.06000042,-.018932017,4361,-.023300948,-.03709573,-.0336,.0021,.006,0,-.0534
10001,26feb2010,,10.00839996,-.000656109,4361,-.00512927,.03477503,.034,.0143,.0273,0,.0363
10001,31mar2010,,10.17000008,.020642672,4361,.016146448,.06360547,.0631,.0158,.0205,.0001,.0374
10001,30apr2010,,11.39000034,.124385476,6070,.119960696,.0200434,.02,.0493,.0319,.0001,.0314
10001,28may2010,,11.39999962,.004828733,6071,.000877899,-.07913705,-.0789,-.0008,-.0235,.0001,-.0021
10001,30jun2010,,10.85999966,-.043421052,6080,-.047368418,-.05071659,-.0556,-.0212,-.0428,.0001,-.0297
10001,30jul2010,,11.72000027,.083333395,6080,.079189748,.07029266,.0693,.0027,.0009,.0001,.019
10001,31aug2010,,10.37100029,-.111262791,6073,-.115102388,-.04281335,-.0477,-.0302,-.014,.0001,-.0013
10001,30sep2010,,11.11999989,.076559596,6073,.072220571,.09151714,.0954,.0386,-.0285,.0001,.0135
10001,29oct2010,,11.4399004,.032814793,6074,.028768033,.03853123,.0388,.0105,-.0222,.0001,.0159
10001,30nov2010,,10.03999996,-.118436381,7834,-.122369982,.00510683,.006,.0367,-.0059,.0001,.0251
10001,31dec2010,,10.52000046,.052290887,7834,.047808815,.06714986,.0682,.0078,.0336,.0001,-.0319
10001,31jan2011,,10.77999973,.028992325,7834,.024714759,.01915669,.0199,-.0244,.007,.0001,-.0023
10001,28feb2011,,10.97999954,.022727257,7834,.018552858,.03816457,.0349,.0156,.0172,.0001,.0205
10001,31mar2011,,11.72999954,.072404377,7834,.068306014,.00336602,.0045,.027,-.0116,.0001,.0359
10001,29apr2011,,11.22999954,-.038789429,8151,-.042625748,.02868829,.029,-.0036,-.0217,0,.0008
10001,31may2011,,11.5,.028049909,8151,.024042785,-.0149349,-.0127,-.0064,-.0207,0,-.0061
10001,30jun2011,,11.55000019,.008260886,8151,.004347843,-.01839535,-.0175,-.0012,-.0023,0,.0176
10001,29jul2011,,11.18000031,-.028138518,8151,-.032034621,-.02246944,-.0236,-.0143,-.0114,0,.0004
10001,31aug2011,,10.97999954,-.01386411,8152,-.017889155,-.05747192,-.0599,-.033,-.0157,.0001,-.0035
10001,30sep2011,,10.98999977,.005009129,8152,.000910768,-.08487275,-.0759,-.0372,-.0099,0,-.0255
10001,31oct2011,,11,.005004571,8152,.000909939,.1139823,.1135,.0359,-.0092,0,-.0141
10001,30nov2011,,10.89999962,-.005000034,8154,-.009090944,-.00622606,-.0028,-.0026,-.0016,0,.0397
10001,30dec2011,,11.42000008,.051834907,8154,.047706466,.00370215,.0074,-.0057,.0154,0,.0188
10001,31jan2012,,11.14999962,-.019702317,8154,-.023642773,.05407667,.0505,.0253,-.0216,0,-.0794
10001,29feb2012,,11.16079998,.005004517,8154,.000968642,.04118592,.0442,-.0164,.0004,0,-.0039
10001,30mar2012,,11.65999985,.048759934,8154,.044727966,.02399392,.0311,-.0024,-.0006,0,.0145
10001,30apr2012,,11.44009972,-.015000011,8155,-.01885936,-.00680079,-.0085,-.0062,-.0017,0,.0381
10001,31may2012,,10.43000031,-.084361099,8156,-.088294633,-.06553065,-.0619,-.0012,.0011,.0001,.0664
10001,29jun2012,,10.10000038,-.027325016,8156,-.031639494,.03815562,.0389,.0082,.0048,0,-.0116
10001,31jul2012,,10.14999962,.009405865,8156,.00495042,.01026622,.0079,-.026,.0002,0,.0306
10001,31aug2012,,9.979999542,-.012315279,8157,-.016748777,.02626482,.0255,.0071,.0055,.0001,-.0246
10001,28sep2012,,9.93999958,.000501006,8157,-.004008012,.02653885,.0273,.0049,.0157,.0001,-.0102
10001,31oct2012,,10.02099991,.01267609,8157,.008148926,-.01410066,-.0176,-.0107,.0414,.0001,.001
10001,30nov2012,,9.520000458,-.045504387,8157,-.049994957,.00619259,.0078,.0067,-.011,.0001,.0033
10001,31dec2012,,9.329999924,-.015231147,8157,-.019958038,.01253085,.0118,.0162,.0325,.0001,-.0296
10001,31jan2013,,9.869999886,.062700965,8157,.057877809,.05409347,.0557,.0047,.0131,0,-.0191
10001,28feb2013,,9.93999958,.011651439,8157,.007092168,.00833144,.0129,-.0039,.0029,0,.0147
10001,28mar2013,,10.19999981,.030684128,8157,.026156966,.03527404,.0403,.0083,-.0006,0,.0209
10001,30apr2013,,10.32999992,.017156875,8390,.012745109,.01494547,.0156,-.024,.0041,0,.0035
10001,31may2013,,10.27999973,-.000484045,8390,-.00484029,.01906628,.028,.0195,.0132,0,-.0188
10001,28jun2013,,10.30000019,.006323002,8647,.00194557,-.01503924,-.012,.0123,-.0044,0,.0066
10001,31jul2013,,10.42000008,.016019406,10147,.011650474,.05268081,.0565,.0187,.0074,0,.0172
10001,30aug2013,,10.19999981,-.016794652,10372,-.021113269,-.02571385,-.0271,.0029,-.0246,0,.0007
10001,30sep2013,,10.19999981,.004411765,10372,0,.03747694,.0377,.0285,-.0159,0,.0299
10001,31oct2013,,9.970000267,-.018137211,10372,-.022548975,.0398515,.0418,-.0157,.013,0,.002
10001,29nov2013,,8.579999924,-.134904742,10452,-.139418289,.02494732,.0312,.0134,-.0033,0,.0048
10001,31dec2013,,8.029999733,-.058857832,10452,-.06410259,.02612622,.0281,-.0043,-.0015,0,.0011
10001,31jan2014,,9.170000076,.147571653,10452,.141967669,-.02995895,-.0332,.0084,-.0186,0,.0172
10001,28feb2014,,9.359999657,.025626998,10452,.020719692,.0461724,.0465,.0032,-.0048,0,.0207
